neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,distance,price_per_night,available_morethan_200,reviews_morethan_100,distance_morethan_15,good_neighbourhood,ln_price
78705,apartments,127,2,4,0.69,46,365,2.094220760544762,63.5,1,0,1,0,4.151039905898646
78705,apartments,115,2,5,0.72,46,329,2.0868890918575618,57.5,1,0,1,0,4.051784947803305
78705,apartments,111,2,11,1.76,19,56,1.325307050188809,55.5,0,0,1,0,4.0163830207523885
78705,apartments,115,2,5,0.74,46,362,1.8784310999287435,57.5,1,0,1,0,4.051784947803305
78757,apartments,83,1,16,2.22,3,358,9.078083842876135,83,1,0,1,1,4.418840607796598
78752,apartments,84,1,20,2.87,3,1,7.999279373189223,84,0,0,1,1,4.430816798843313
78729,apartments,88,1,16,2.57,3,336,20.094427407044336,88,1,0,0,0,4.477336814478207
78702,apartments,149,29,1,0.27,2,0,3.95197525584717,5.137931034482759,0,0,1,0,1.6366504759589853
78751,apartments,75,1,28,3.91,4,346,5.354771136658387,75,1,0,1,1,4.31748811353631
78717,apartments,90,14,6,0.92,1,49,24.914708697885054,6.428571428571429,0,0,0,0,1.8607523407150064
78754,apartments,239,3,19,2.91,1,71,12.304670748380872,79.66666666666667,0,0,1,1,4.377851263263401
78703,apartments,98,2,10,1.59,2,63,2.482336468503588,49,0,0,1,0,3.8918202981106265
78701,apartments,100,30,1,0.73,1,152,0.3894691665550774,3.3333333333333335,0,0,1,0,1.2039728043259361
78719,apartments,65,2,3,0.48,5,87,17.231368951579054,32.5,0,0,0,0,3.481240089335692
78721,apartments,84,2,37,5.5,2,361,5.74278922541779,42,1,0,1,0,3.7376696182833684
78702,apartments,195,29,2,0.41,2,46,4.0348510822945505,6.724137931034483,0,0,1,0,1.9057037285772729
78705,apartments,117,2,9,1.63,46,365,1.9280213268310795,58.5,1,0,1,0,4.069026754237811
78705,apartments,105,2,5,2,46,359,1.8917986657300174,52.5,1,0,1,0,3.960813169597578
78704,apartments,75,2,6,2.37,25,350,1.8255000121214147,37.5,1,0,1,0,3.624340932976365
78702,apartments,101,30,0,NA,459,359,3.4305013309989913,3.3666666666666667,1,0,1,0,1.213923135179104
78702,apartments,110,30,0,NA,459,359,3.4305013309989913,3.6666666666666665,1,0,1,0,1.2992829841302609
78702,apartments,144,30,0,NA,459,360,3.4305013309989913,4.8,1,0,1,0,1.5686159179138452
78702,apartments,140,30,0,NA,459,360,3.4305013309989913,4.666666666666667,1,0,1,0,1.540445040947149
78731,apartments,110,30,13,2,1,0,11.65000094860265,3.6666666666666665,0,0,1,0,1.2992829841302609
78745,apartments,85,30,2,1.22,3,73,11.479932340401973,2.8333333333333335,0,0,1,1,1.0414538748281612
78749,apartments,85,30,1,0.31,3,70,11.474067073713751,2.8333333333333335,0,0,1,1,1.0414538748281612
78705,apartments,96,1,17,2.87,3,90,1.9706840216291766,96,0,0,1,0,4.564348191467836
78704,apartments,98,90,0,NA,1,0,3.5001300750053237,1.0888888888888888,0,0,1,0,0.08515780834030677
78737,apartments,175,2,16,2.54,1,166,23.30468481922173,87.5,0,0,0,0,4.471638793363569
78704,apartments,157,2,17,2.83,13,113,2.7756411157054686,78.5,0,0,1,0,4.363098624788363
78703,apartments,175,29,1,0.45,4,95,3.2120086678851716,6.0344827586206895,0,0,1,0,1.79749014393704
78705,apartments,120,2,8,1.32,46,362,1.9988800302524796,60,1,0,1,0,4.0943445622221
78729,apartments,81,30,0,NA,459,360,20.059698646403792,2.7,1,0,0,0,0.9932517730102834
78741,apartments,77,30,0,NA,459,298,4.322346347627055,2.566666666666667,1,0,1,1,0.9426080401915286
78704,apartments,87,30,0,NA,459,312,5.371620581599809,2.9,1,0,1,0,1.0647107369924282
78758,apartments,89,2,1,0.17,13,0,13.90665033857835,44.5,0,0,1,1,3.7954891891721947
78705,apartments,171,2,3,1.05,1,169,2.814535335024377,85.5,0,0,1,0,4.448516375942715
78753,apartments,45,1,0,NA,1,149,9.097657571816008,45,0,0,1,1,3.8066624897703196
78704,apartments,88,1,5,0.91,1,0,5.641625174324809,88,0,0,1,0,4.477336814478207
78731,apartments,850,28,10,1.63,1,146,7.324065367645458,30.357142857142858,0,0,1,0,3.4130318393091583
78758,apartments,92,2,6,0.98,2,89,13.934657579989345,46,0,0,1,1,3.828641396489095
78739,apartments,329,7,1,0.18,1,82,19.07702585611236,47,0,0,0,0,3.8501476017100584
78722,apartments,90,2,0,NA,1,20,3.321614546708472,45,0,0,1,0,3.8066624897703196
78751,apartments,133,28,2,0.32,1,273,4.802807502601646,4.75,1,0,1,1,1.55814461804655
78746,apartments,99,1,9,1.61,140,150,4.348911899845467,99,0,0,1,1,4.59511985013459
78746,apartments,92,1,6,0.99,140,153,4.246159475575648,92,0,0,1,1,4.5217885770490405
78731,apartments,300,4,3,0.66,1,0,9.130252693471178,75,0,0,1,0,4.31748811353631
78704,apartments,89,1,7,1.16,140,142,5.331901736491281,89,0,0,1,0,4.48863636973214
78704,apartments,107,3,8,1.23,2,14,2.242175487605133,35.666666666666664,0,0,1,0,3.574216545793796
78753,apartments,89,30,1,1,1,307,14.842506122833177,2.966666666666667,1,0,1,1,1.0874389880699844
78753,apartments,79,2,11,2.21,3,295,13.942411872620067,39.5,1,0,1,1,3.676300671907076
78753,apartments,249,6,7,1.14,1,150,17.430381946247063,41.5,0,0,0,1,3.7256934272366524
78756,apartments,149,2,10,1.66,13,140,5.430548385617771,74.5,0,0,1,1,4.310799125385514
78741,apartments,90,3,4,0.66,13,0,3.2541962122075607,30,0,0,1,1,3.4011973816621555
78745,apartments,190,2,8,1.33,1,0,7.460805528942912,95,0,0,1,1,4.553876891600541
78704,apartments,190,3,3,0.55,2,0,2.230684943008768,63.333333333333336,0,0,1,0,4.148411783492376
78704,apartments,144,2,4,0.72,31,40,3.2299899534012804,72,0,0,1,0,4.276666119016055
78722,apartments,136,30,0,NA,459,359,3.545331411144741,4.533333333333333,1,0,1,0,1.5114575040738967
78722,apartments,93,30,0,NA,459,360,3.545331411144741,3.1,1,0,1,0,1.1314021114911006
78704,apartments,114,30,0,NA,459,342,1.5312536522476168,3.8,1,0,1,0,1.33500106673234
78704,apartments,117,30,0,NA,459,360,1.5312536522476168,3.9,1,0,1,0,1.3609765531356006
78701,apartments,129,2,11,1.9,14,346,0.9288851423661628,64.5,1,0,1,0,4.1666652238017265
78741,apartments,81,3,2,0.97,1,76,4.634480381829063,27,0,0,1,1,3.295836866004329
78756,apartments,192,2,3,0.51,13,263,5.354489689555631,96,1,0,1,1,4.564348191467836
78703,apartments,210,3,1,0.54,1,365,0.8530799619482532,70,1,0,1,0,4.248495242049359
78702,apartments,192,2,14,2.9,1,271,2.1296073819795436,96,1,0,1,0,4.564348191467836
78741,apartments,83,2,16,2.93,1,3,4.088959467813534,41.5,0,0,1,1,3.7256934272366524
78702,apartments,115,2,15,2.41,3,347,3.381039844566035,57.5,1,0,1,0,4.051784947803305
78719,apartments,60,2,0,NA,5,168,17.396074097063973,30,0,0,0,0,3.4011973816621555
78750,apartments,84,2,18,3.02,1,103,21.50201142996405,42,0,0,0,1,3.7376696182833684
78722,apartments,150,3,4,0.82,1,75,3.3326551138731233,50,0,0,1,0,3.912023005428146
78746,apartments,122,5,5,0.86,4,352,5.760064655275146,24.4,1,0,1,1,3.1945831322991562
78751,apartments,146,28,2,0.48,1,323,5.765198706092209,5.214285714285714,1,0,1,1,1.6514021115331325
78701,apartments,207,30,0,NA,459,359,0.9818289097912056,6.9,1,0,1,0,1.9315214116032138
78701,apartments,207,30,0,NA,459,360,0.9818289097912056,6.9,1,0,1,0,1.9315214116032138
78701,apartments,520,30,0,NA,459,359,0.9818289097912056,17.333333333333332,1,0,1,0,2.8526314299133175
78701,apartments,194,2,0,NA,1,13,0.40411028053921044,97,0,0,1,0,4.574710978503383
78741,apartments,96,2,10,1.79,1,0,4.650619688415801,48,0,0,1,1,3.871201010907891
78722,apartments,134,30,0,NA,459,359,3.545331411144741,4.466666666666667,1,0,1,0,1.496642418288756
78745,apartments,82,30,0,NA,459,359,10.527080554037,2.7333333333333334,1,0,1,1,1.0055218656020977
78735,apartments,115,90,0,NA,459,329,10.214710265339814,1.2777777777777777,1,0,1,0,0.2451224580329849
78754,apartments,78,30,0,NA,459,353,10.057371812062177,2.6,1,0,1,1,0.9555114450274363
78702,apartments,144,30,0,NA,459,360,3.097126092307447,4.8,1,0,1,0,1.5686159179138452
78727,apartments,105,30,0,NA,459,360,18.091184244934592,3.5,1,0,0,0,1.252762968495368
78741,apartments,179,3,3,0.85,21,141,5.012231234520458,59.666666666666664,0,0,1,1,4.088773517172645
78741,apartments,76,1,11,2.05,1,109,3.6359389590685915,76,0,0,1,1,4.330733340286331
78702,apartments,150,7,2,0.43,1,0,3.207318129293676,21.428571428571427,0,0,1,0,3.0647251450409425
78751,apartments,91,2,9,1.78,13,332,3.8866822772996095,45.5,1,0,1,1,3.817712325956905
78704,apartments,116,3,11,1.86,2,18,2.544407150656615,38.666666666666664,0,0,1,0,3.654977902438255
78735,apartments,107,90,0,NA,459,359,10.214710265339814,1.1888888888888889,1,0,1,0,0.1730191641316411
78704,apartments,87,2,11,2.05,1,183,4.73132023159733,43.5,0,0,1,0,3.7727609380946383
78705,apartments,67,1,30,5.36,2,356,2.833322751093651,67,1,0,1,0,4.204692619390966
78702,apartments,155,2,3,1.17,75,245,2.1034112794127666,77.5,1,0,1,0,4.350277936359301
78703,apartments,144,2,10,2.26,1,13,2.16247171949934,72,0,0,1,0,4.276666119016055
78701,apartments,150,3,0,NA,1,0,0.35054852170471024,50,0,0,1,0,3.912023005428146
78703,apartments,70,5,5,1.06,1,73,4.46291135029403,14,0,0,1,0,2.6390573296152584
78721,apartments,69,1,48,11.8,1,149,5.9648827956372115,69,0,0,1,0,4.23410650459726
78758,apartments,69,20,4,0.98,1,135,15.427245138600002,3.45,0,0,0,1,1.2383742310432684
78758,apartments,65,2,8,1.56,8,172,14.096333530632116,32.5,0,0,1,1,3.481240089335692
78702,apartments,85,2,9,1.79,25,13,3.9597321427769585,42.5,0,0,1,0,3.7495040759303713
78750,apartments,65,2,0,NA,1,0,21.775508351433764,32.5,0,0,0,1,3.481240089335692
78758,apartments,83,30,1,0.59,15,349,13.819419781416519,2.7666666666666666,1,0,1,1,1.0176432261344426
78704,apartments,50,28,3,1.13,1,230,3.2542906800387064,1.7857142857142858,1,0,1,0,0.5798184952529422
78745,apartments,247,3,0,NA,2,89,6.795068129341509,82.33333333333333,0,0,1,1,4.410776047959867
78701,apartments,119,30,0,NA,459,360,0.8819217452945629,3.966666666666667,1,0,1,0,1.377926111449374
78701,apartments,133,30,0,NA,459,360,0.8819217452945629,4.433333333333334,1,0,1,0,1.4891517465595985
78701,apartments,130,30,0,NA,459,360,0.8819217452945629,4.333333333333333,1,0,1,0,1.466337068793427
78701,apartments,121,30,0,NA,459,360,0.8819217452945629,4.033333333333333,1,0,1,0,1.3945931639345857
78701,apartments,136,30,0,NA,459,360,0.8819217452945629,4.533333333333333,1,0,1,0,1.5114575040738967
78701,apartments,121,30,0,NA,459,358,0.8819217452945629,4.033333333333333,1,0,1,0,1.3945931639345857
78722,apartments,126,2,19,4.32,14,39,3.3715097794139512,63,0,0,1,0,4.143134726391533
78705,apartments,157,2,8,1.51,46,345,2.0777141997281063,78.5,1,0,1,0,4.363098624788363
78747,apartments,150,29,0,NA,1,83,13.067604822333555,5.172413793103448,0,0,1,1,1.6433394641097818
78704,apartments,181,2,3,0.95,75,9,3.692422367182032,90.5,0,0,1,0,4.505349850705881
78751,apartments,24,31,0,NA,4,0,5.1056043473636885,0.7741935483870968,0,0,1,1,-0.25593337413720063
78751,apartments,24,31,0,NA,4,0,5.081174353567885,0.7741935483870968,0,0,1,1,-0.25593337413720063
78751,apartments,18,30,0,NA,4,0,5.240235748647983,0.6,0,0,1,1,-0.5108256237659907
78758,apartments,80,30,0,NA,15,147,14.791283968950435,2.6666666666666665,0,0,1,1,0.9808292530117262
78705,apartments,81,1,16,3.33,3,362,1.4168018287887545,81,1,0,1,0,4.394449154672439
78705,apartments,120,2,3,0.82,46,365,1.9124955855514227,60,1,0,1,0,4.0943445622221
78705,apartments,117,2,8,1.95,46,0,1.8404244691030076,58.5,0,0,1,0,4.069026754237811
78719,apartments,75,2,0,NA,5,80,17.246199633827,37.5,0,0,0,0,3.624340932976365
78723,apartments,123,2,12,3.03,1,356,7.888771774704133,61.5,1,0,1,0,4.119037174812473
78733,apartments,68,2,14,3.16,1,164,14.226163373440901,34,0,0,1,0,3.5263605246161616
78701,apartments,196,2,94,19.18,14,364,0.8398098939258799,98,1,0,1,0,4.584967478670572
78704,apartments,133,21,0,NA,1,0,4.530587250232553,6.333333333333333,0,0,1,0,1.8458266904983307
78704,apartments,150,2,8,1.63,1,363,1.8661407602173188,75,1,0,1,0,4.31748811353631
78704,apartments,252,5,3,0.96,2,138,4.2876045263498845,50.4,0,0,1,0,3.919991175077323
78758,apartments,116,30,13,2.93,1,51,12.720415454301458,3.8666666666666667,0,0,1,1,1.3523928094442093
78745,apartments,47,28,2,0.66,1,78,8.479341327215698,1.6785714285714286,0,0,1,1,0.5179430915348546
78702,apartments,75,1,39,7.96,3,278,2.807301816805663,75,1,0,1,0,4.31748811353631
78724,apartments,89,14,14,2.71,1,110,10.555988457736422,6.357142857142857,0,0,1,0,1.8495790401168812
78741,apartments,60,1,18,3.86,2,138,5.950938433627678,60,0,0,1,1,4.0943445622221
78744,apartments,94,2,10,3.41,1,0,13.751643001643934,47,0,0,1,1,3.8501476017100584
78741,apartments,55,26,1,0.37,1,109,5.871485936304702,2.1153846153846154,0,0,1,1,0.7492366472109889
78704,apartments,160,30,0,NA,1,293,4.232181858905131,5.333333333333333,1,0,1,0,1.6739764335716716
78741,apartments,65,2,4,0.9,8,166,5.278208843513826,32.5,0,0,1,1,3.481240089335692
78741,apartments,80,1,7,1.39,1,316,7.281284650417116,80,1,0,1,1,4.382026634673881
78729,apartments,200,30,1,0.32,1,115,18.613163717966692,6.666666666666667,0,0,0,0,1.8971199848858813
78745,apartments,120,2,5,1.26,1,79,7.0996544715756045,60,0,0,1,1,4.0943445622221
78704,apartments,97,1,12,4.56,8,323,5.000929744902346,97,1,0,1,0,4.574710978503383
78750,apartments,200,120,0,NA,19,278,14.719896096176416,1.6666666666666667,1,0,1,1,0.5108256237659907
78704,apartments,300,4,4,1.15,1,166,3.4460145582310506,75,0,0,1,0,4.31748811353631
78704,apartments,179,2,2,0.66,75,346,2.9889909072563094,89.5,1,0,1,0,4.4942386252808095
78705,apartments,120,2,3,0.62,46,363,1.9280009227643709,60,1,0,1,0,4.0943445622221
78756,apartments,140,2,10,2.26,1,129,4.987723873547083,70,0,0,1,1,4.248495242049359
78705,apartments,117,2,4,0.94,46,341,1.9960498251538146,58.5,1,0,1,0,4.069026754237811
78751,apartments,87,1,7,2.26,1,21,4.718229279110012,87,0,0,1,1,4.465908118654584
78721,apartments,225,4,3,1.08,1,355,5.526197048310907,56.25,1,0,1,0,4.029806041084529
78722,apartments,115,2,6,2.81,1,14,3.853036302968629,57.5,0,0,1,0,4.051784947803305
78758,apartments,112,2,9,1.84,2,140,15.986385601026992,56,0,0,0,1,4.02535169073515
78745,apartments,78,30,5,2.38,1,4,7.926067697810337,2.6,0,0,1,1,0.9555114450274363
78703,apartments,78,2,12,3.96,1,80,1.3007709263195726,39,0,0,1,0,3.6635616461296463
78745,apartments,151,2,13,2.85,1,14,10.309182117443351,75.5,0,0,1,1,4.324132656254979
78702,apartments,182,2,3,0.87,1,4,3.8396192414753028,91,0,0,1,0,4.51085950651685
78702,apartments,90,2,23,5.48,1,24,2.4633081681248807,45,0,0,1,0,3.8066624897703196
78701,apartments,110,29,0,NA,1,0,0.06583280997158475,3.793103448275862,0,0,1,0,1.3331845358059422
78704,apartments,151,2,1,0.83,1,136,4.082629821768594,75.5,0,0,1,0,4.324132656254979
78702,apartments,175,2,1,0.22,1,0,2.187379375502042,87.5,0,0,1,0,4.471638793363569
78750,apartments,90,2,5,3.41,1,19,18.901798072507937,45,0,0,0,1,3.8066624897703196
78753,apartments,99,1,11,3.14,1,137,12.678979491164197,99,0,0,1,1,4.59511985013459
78705,apartments,131,2,7,1.91,46,225,1.8446590557074913,65.5,1,0,1,0,4.182050142641207
78734,apartments,150,3,1,0.29,1,0,25.69254808586044,50,0,0,0,0,3.912023005428146
78727,apartments,106,30,0,NA,459,360,18.091184244934592,3.533333333333333,1,0,0,0,1.2622417124499117
78722,apartments,102,30,0,NA,459,360,3.545331411144741,3.4,1,0,1,0,1.2237754316221157
78702,apartments,74,2,10,2.63,25,46,3.8319074283710277,37,0,0,1,0,3.6109179126442243
78704,apartments,84,7,2,0.5,9,177,2.5359994566703388,12,0,0,1,0,2.4849066497880004
78717,apartments,104,30,0,NA,459,360,23.080787501990006,3.466666666666667,1,0,0,0,1.2431935174792172
78717,apartments,91,30,0,NA,459,360,23.080787501990006,3.033333333333333,1,0,0,0,1.1096621248546947
78741,apartments,106,30,0,NA,459,360,4.322346347627055,3.533333333333333,1,0,1,1,1.2622417124499117
78741,apartments,93,30,0,NA,459,360,4.322346347627055,3.1,1,0,1,1,1.1314021114911006
78704,apartments,138,30,0,NA,459,360,1.5312536522476168,4.6,1,0,1,0,1.5260563034950492
78704,apartments,90,30,0,NA,459,360,1.5312536522476168,3,1,0,1,0,1.0986122886681098
78758,apartments,80,30,0,NA,3,262,16.379454022584405,2.6666666666666665,1,0,0,1,0.9808292530117262
78745,apartments,85,2,2,0.73,1,305,8.188282998998059,42.5,1,0,1,1,3.7495040759303713
78723,apartments,90,2,18,4.46,1,38,8.048055352853737,45,0,0,1,0,3.8066624897703196
78703,apartments,75,3,2,1.82,1,8,2.2775153066023743,25,0,0,1,0,3.2188758248682006
78723,apartments,105,2,9,2.16,1,0,4.585315149656426,52.5,0,0,1,0,3.960813169597578
78705,apartments,161,2,16,3.81,1,67,3.0627980669189423,80.5,0,0,1,0,4.388257184424518
78704,apartments,243,14,3,0.7,2,338,3.6375994045108104,17.357142857142858,1,0,1,0,2.85400411372529
78753,apartments,111,3,3,2.73,1,244,12.211988619673113,37,1,0,1,1,3.6109179126442243
78705,apartments,76,1,17,3.67,3,1,2.821684492047054,76,0,0,1,0,4.330733340286331
78752,apartments,81,2,16,5.71,1,172,6.671471742144177,40.5,0,0,1,1,3.7013019741124933
78701,apartments,193,2,4,1.1,16,0,0.33369105048884967,96.5,0,0,1,0,4.56954300834494
78704,apartments,76,7,2,0.58,9,180,2.4609614530067363,10.857142857142858,0,0,1,0,2.3848231912310176
78702,apartments,100,3,2,2,1,77,3.635629545874052,33.333333333333336,0,0,1,0,3.506557897319982
78704,apartments,124,2,9,2.13,1,45,2.254947415141603,62,0,0,1,0,4.127134385045092
78741,apartments,149,3,3,2.05,1,232,3.499456542615346,49.666666666666664,1,0,1,1,3.905334017277349
78705,apartments,100,5,3,0.86,1,106,2.4338386563912344,20,0,0,1,0,2.995732273553991
78753,apartments,85,7,0,NA,1,0,16.030438358490514,12.142857142857142,0,0,0,1,2.496741107435003
78705,apartments,67,2,9,2.06,19,88,2.3524267332402142,33.5,0,0,1,0,3.5115454388310208
78702,apartments,100,28,1,0.37,1,44,2.200433283775936,3.5714285714285716,0,0,1,0,1.2729656758128876
78704,apartments,168,5,14,3.44,1,283,4.1815649017027665,33.6,1,0,1,0,3.5145260669691587
78745,apartments,177,5,3,0.73,1,59,11.288804430365355,35.4,0,0,1,1,3.5667118201397288
78705,apartments,65,2,12,3.16,19,67,2.315615368270852,32.5,0,0,1,0,3.481240089335692
78758,apartments,75,30,0,NA,3,321,16.215765060429334,2.5,1,0,0,1,0.9162907318741551
78701,apartments,83,30,5,1.65,1,273,0.8878566637913694,2.7666666666666666,1,0,1,0,1.0176432261344426
78705,apartments,71,2,10,2.63,19,64,2.4571838037922773,35.5,0,0,1,0,3.56953269648137
78734,apartments,162,2,17,4.08,1,144,25.151178375912615,81,0,0,0,0,4.394449154672439
78721,apartments,65,1,5,1.33,3,90,6.275506396390437,65,0,0,1,0,4.174387269895637
78759,apartments,119,3,2,0.52,13,31,15.453276455641019,39.666666666666664,0,0,0,1,3.6805112044434196
78704,apartments,76,2,4,1.3,1,11,4.961976373888331,38,0,0,1,0,3.6375861597263857
78758,apartments,83,30,0,NA,15,162,13.837922089875244,2.7666666666666666,0,0,1,1,1.0176432261344426
78751,apartments,138,3,17,4.55,1,80,5.984864453048366,46,0,0,1,1,3.828641396489095
78704,apartments,100,2,0,NA,4,365,2.9861648172202626,50,1,0,1,0,3.912023005428146
78702,apartments,99,1,31,8.38,3,341,1.6016050677978932,99,1,0,1,0,4.59511985013459
78705,apartments,71,2,13,3.71,19,101,2.313747996361554,35.5,0,0,1,0,3.56953269648137
78705,apartments,107,2,10,2.91,19,49,1.4879063509798003,53.5,0,0,1,0,3.979681653901961
78705,apartments,96,2,8,2.33,19,57,1.479266299563825,48,0,0,1,0,3.871201010907891
78705,apartments,81,2,8,2.14,19,70,1.4321200597168187,40.5,0,0,1,0,3.7013019741124933
78705,apartments,88,2,13,3.79,19,57,1.357318939817098,44,0,0,1,0,3.784189633918261
78722,apartments,87,1,49,14.7,1,133,3.0102099990593447,87,0,0,1,0,4.465908118654584
78729,apartments,113,30,0,NA,459,323,19.90027423018542,3.7666666666666666,1,0,0,0,1.3261904370501851
78729,apartments,90,30,0,NA,459,360,19.90027423018542,3,1,0,0,0,1.0986122886681098
78729,apartments,112,30,0,NA,459,360,19.90027423018542,3.7333333333333334,1,0,0,0,1.3173014896329391
78729,apartments,110,30,0,NA,459,360,19.90027423018542,3.6666666666666665,1,0,0,0,1.2992829841302609
78729,apartments,96,30,0,NA,459,360,19.90027423018542,3.2,1,0,0,0,1.1631508098056809
78729,apartments,109,30,0,NA,459,360,19.90027423018542,3.6333333333333333,1,0,0,0,1.2901505005669882
78729,apartments,90,30,0,NA,459,360,19.90027423018542,3,1,0,0,0,1.0986122886681098
78729,apartments,112,30,0,NA,459,360,19.90027423018542,3.7333333333333334,1,0,0,0,1.3173014896329391
78704,apartments,104,30,0,NA,459,334,5.55469197385971,3.466666666666667,1,0,1,0,1.2431935174792172
78704,apartments,104,30,0,NA,459,360,5.55469197385971,3.466666666666667,1,0,1,0,1.2431935174792172
78727,apartments,195,30,0,NA,459,360,18.091184244934592,6.5,1,0,0,0,1.8718021769015913
78727,apartments,98,30,0,NA,459,360,18.091184244934592,3.2666666666666666,1,0,0,0,1.1837700970084166
78735,apartments,105,90,0,NA,459,294,10.214710265339814,1.1666666666666667,1,0,1,0,0.15415067982725836
78735,apartments,90,90,0,NA,459,360,10.214710265339814,1,1,0,1,0,0
78735,apartments,109,90,0,NA,459,360,10.214710265339814,1.211111111111111,1,0,1,0,0.19153821189887857
78735,apartments,99,90,0,NA,459,360,10.214710265339814,1.1,1,0,1,0,0.09531017980432493
78735,apartments,90,90,0,NA,459,360,10.214710265339814,1,1,0,1,0,0
78735,apartments,90,90,0,NA,459,358,10.214710265339814,1,1,0,1,0,0
78735,apartments,104,90,0,NA,459,360,10.214710265339814,1.1555555555555554,1,0,1,0,0.1445812288111075
78735,apartments,110,90,0,NA,459,360,10.214710265339814,1.2222222222222223,1,0,1,0,0.20067069546215124
